web-scraper-order,web-scraper-start-url,maillinks,maillinks-href,sublinks,sublinks-href,sublinktext
"1586524000-781","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=9","اخبار العراق 
                                        
                                        «تحوطات وقائية» لمنع تسجيل إصابات جديدة بـ {كورونا» 
                                        بغداد / المحافظات / مراسلو الصباح

يمضي العراق بشكل سريع نحو تحجيم انتشار فيروس “كورونا”","http://alsabaah.iq/22582/%D8%AA%D8%AD%D9%88%D8%B7%D8%A7%D8%AA-%D9%88%D9%82%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D9%86%D8%B9-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A8%D9%80-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","بغداد / المحافظات / مراسلو الصباح"
"1586524012-868","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=9","اخبار العراق 
                                        
                                        قرب توزيع دفعة جديدة من الأراضي السكنية في صلاح الدين
                                        صلاح الدين / سمير عادل 

افادت دائرة بلدية صلاح الدين باستمرار العمل بانجاز الموافقات الخاصة لتوزيع الاراضي بين الشرائح المشمولة.","http://alsabaah.iq/22648/%D9%82%D8%B1%D8%A8-%D8%AA%D9%88%D8%B2%D9%8A%D8%B9-%D8%AF%D9%81%D8%B9%D8%A9-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%85%D9%86-%D8%A7%D9%84%D8%A3%D8%B1%D8%A7%D8%B6%D9%8A-%D8%A7%D9%84%D8%B3%D9%83%D9%86%D9%8A%D8%A9-%D9%81%D9%8A-%D8%B5%D9%84%D8%A7%D8%AD-%D8%A7%D9%84%D8%AF%D9%8A%D9%86","وبين ان وزارة البيئة وجهت الملاكات بإنجاز الموافقات الرسمية لغرض تخصيص الأراضي السكنية للمواطنين من ضمنهم الصحفيون في محافظة صلاح الدين، اذ تم الإيعاز الى ملاك دائرة بيئة المحافظة بتذليل جميع الصعوبات والمعوقات التي تواجه"
"1586523990-765","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=10","اخبار العراق 
                                        
                                        إطلاق الربط الالكتروني لمدارس نينوى 
                                        بغداد / اسراء السامرائي

باشرتْ وزارة التربية تنفيذ مشروع ربط الصفوف الدراسية وعولمتها في نينوى بهدف الارتقاء بالواقع العلمي لمدارس المحافظة، وبالتنسيق مع المجلس الثقافي
البريطاني.","http://alsabaah.iq/22579/%D8%A5%D8%B7%D9%84%D8%A7%D9%82-%D8%A7%D9%84%D8%B1%D8%A8%D8%B7-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D9%85%D8%AF%D8%A7%D8%B1%D8%B3-%D9%86%D9%8A%D9%86%D9%88%D9%89","باشرتْ وزارة التربية تنفيذ مشروع ربط الصفوف الدراسية وعولمتها في نينوى بهدف الارتقاء بالواقع العلمي لمدارس المحافظة، وبالتنسيق مع المجلس الثقافي"
"1586524172-1295","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","3","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=3","اخبار العراق 
                                        
                                        حكومة تصريف الأمور اليومية 
                                        القاضي ناصر عمران الموسوي

القوانين هي تعليمات الكائنات البشرية، وصفة الوضعية المقترنة بها، هي الرؤية التي تعد القانون بناءً اجتماعيا ولاشك ان الهرمية القانونية (الدستور) هي منظومة البنى القانونية الوضعية التي تستند اليها القوانين لتكتسب مشروعيتها القانونية والتنفيذية بوصفها ملزمة،","http://alsabaah.iq/23274/%D8%AD%D9%83%D9%88%D9%85%D8%A9-%D8%AA%D8%B5%D8%B1%D9%8A%D9%81-%D8%A7%D9%84%D8%A3%D9%85%D9%88%D8%B1-%D8%A7%D9%84%D9%8A%D9%88%D9%85%D9%8A%D8%A9","ان الدستور العراقي حدد فترة زمنية لعمر البرلمان مدتها اربع سنوات لكنه لم يحدد فترة زمنية لعمر الحكومة التي تسير قدما في تسيير الاعمال من انتهاء عمر البرلمان وحتى تشكيل برلمان جديد وهو المسار الطبيعي دستوريا لحياة الحكومة في النظام البرلماني لكن طبيعة الحياة تختلف فبعد نهاية عمر البرلمان المحددة دستوريا تدخل الحكومة في مرحلة عمرية جديدة تسمى في المفهوم الدستورية مرحلة تصريف الامور اليومية وهي مرحلة تختلف فيها صلاحيات الحكومة في تسيير الاعمال المكلفة بها وهي مرحلتها الاعتيادية وهناك مرحلة  اخرى تطرق اليها الدستور العراقي واعتبر فيها الحكومة، حكومة تصريف اعمال وهي حالة اعتبار الوزارة مستقيلة في حالة سحب الثقة من رئيس الوزراء ومنحها هنا فترة عمرية مدتها لا تزيد عن ثلاثين يوما الى حين تأليف مجلس وزراء جديد حسب المادة (61 / ثامنا ً ج _د ) والمادة (64 /ثانيا ً) والتي اعتبرت مجلس الوزراء مستقيلا  ويواصل تصريف الامور اليومية."
"1586524000-795","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","9","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=9","اخبار العراق 
                                        
                                        «تحوطات وقائية» لمنع تسجيل إصابات جديدة بـ {كورونا» 
                                        بغداد / المحافظات / مراسلو الصباح

يمضي العراق بشكل سريع نحو تحجيم انتشار فيروس “كورونا”","http://alsabaah.iq/22582/%D8%AA%D8%AD%D9%88%D8%B7%D8%A7%D8%AA-%D9%88%D9%82%D8%A7%D8%A6%D9%8A%D8%A9-%D9%84%D9%85%D9%86%D8%B9-%D8%AA%D8%B3%D8%AC%D9%8A%D9%84-%D8%A5%D8%B5%D8%A7%D8%A8%D8%A7%D8%AA-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A8%D9%80-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","إيقاف سمات الدخول"
"1586524098-1028","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=6","اخبار العراق 
                                        
                                        رصد أكثر من 1590 مشروعاً متلكئاً في البلاد
                                        بغداد / الصباح

كشف المكتب الإعلامي لرئيس الوزراء المستقيل عادل عبد المهدي، أمس الاثنين، عن رصد مجلس مكافحة الفساد أكثر من ألف مشروع متلكئ في البلاد.","http://alsabaah.iq/22890/%D8%B1%D8%B5%D8%AF-%D8%A3%D9%83%D8%AB%D8%B1-%D9%85%D9%86-1590-%D9%85%D8%B4%D8%B1%D9%88%D8%B9%D8%A7-%D9%85%D8%AA%D9%84%D9%83%D8%A6%D8%A7-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D9%84%D8%A7%D8%AF","وأشار إلى أن ""الحكومة اتجهت إلى فرض القانون وإعادة هيبة الدولة من خلال معالجة حالات الانفلات والمخالفات القانونية بالحياة اليومية للمواطنين من جانب وفي التعاملات الحكومية من جانب أخر، فبدأت تفعيل  قانون المرور ورصد المخالفات والمحاسبة عليها مما أظهر نتائج ملموسة باستجابة المواطنين وعودة سيطرة رجل المرور على الشارع بالإضافة إلى التطور الواضح في الجانب الأمني المجتمعي بانخفاض عدد الجرائم بشكل عام بنسبة (23 بالمئة) عن العام الماضي مع ارتفاع نسبة تفكيك الخلايا الإرهابية ومنع حالات التسلل عبر الحدود بنسبة (40 بالمئة) عن العام"
"1586524069-963","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=7","اخبار العراق 
                                        
                                        الصناعة تجهّز عقودا لمنتجات كهربائية بكلفة 10 مليارات دينار
                                        الناصرية / حازم محمد حبيب

تخططُ شركةُ اور احد تشكيلات وزارةِ الصناعة لإنشاء معملين لإنتاج القابلو المتوسط وسباكة الالمنيوم، بينما تنفذ عقود تجهيز بكلفة 10 مليارات دينار مع وزارتي النفط والكهرباء.","http://alsabaah.iq/22880/%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D8%AA%D8%AC%D9%87-%D8%B2-%D8%B9%D9%82%D9%88%D8%AF%D8%A7-%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A8%D9%83%D9%84%D9%81%D8%A9-10-%D9%85%D9%84%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AF%D9%8A%D9%86%D8%A7%D8%B1","وبين ان الشركة مستمرة بتجهيز عقود متراكمة كثيرة مع وزارتي النفط و الكهرباء من القابلوات والاسلاك الهوائية وبقياسات مختلفة بكلفة زادت عن 10 مليارات دينار، تعمل الشركة على تنفيذ وتجهيز تلك العقود ضمن الجداول الزمنية المحددة لتعويض توقف عمل الشركة خلال الاشهر الثلاثة"
"1586524103-1038","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","6","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=6","اخبار العراق 
                                        
                                        التجارة تطلق البطاقة التموينية الالكترونية نهاية 2020
                                        بغداد/ عمر عبد اللطيف
من المؤمل ان تكمل وزارة التجارة جميع الاجراءات الخاصة بمشروع البطاقة التموينية الالكترونية نهاية العام الحالي","http://alsabaah.iq/22891/%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%AA%D8%B7%D9%84%D9%82-%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D9%82%D8%A9-%D8%A7%D9%84%D8%AA%D9%85%D9%88%D9%8A%D9%86%D9%8A%D8%A9-%D8%A7%D9%84%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D9%86%D9%87%D8%A7%D9%8A%D8%A9-2020","وفي ما يتعلق بتحقيق الاكتفاء الذاتي، بين رئيس لجنة الاقتصاد والاستثمار في مجلس النواب احمد الكناني في تصريح لـ ""الصباح""، ان ""العراق كان يستورد شهرياً اكثر من مليوني طن من محصول الحنطة، واليوم اصبح اقل بكثير بسبب اعادة تفعيل القطاع الزراعي، وتشجيع الوزارة على زراعتها ودعمها بالاسعار التي تطرح من قبل الحكومة""، مؤكداً ان ""العراق يمكن ان يصل الى الاكتفاء الذاتي  خلال السنوات الخمس المقبلة من المحاصيل الستراتيجية كالحنطة والرز والسكر""."
"1586524149-1233","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        واشنطن تجرب لقاحات على البشر لمواجهة كورونا   
                                        بيروت / جبار عودة الخطاط / عواصم / وكالات
تزامنا مع تصريح منظمة الصحة العالمية، بأن عدد المصابين بفيروس كورونا في العالم وصل إلى 100 ألف، بدأ العمل على تطوير لقاحات، لكنها أشارت الى عدم توقع أن يختفي الفيروس","http://alsabaah.iq/23169/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%AC%D8%B1%D8%A8-%D9%84%D9%82%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","وكان وزير الصحة اللبناني حمد حسن، قد أعلن الجمعة خلال زيارة إلى مستشفى البوار الحكومي في إطار جولة تفقدية يقوم بها على المستشفيات، أنّ «لبنان خرج من مرحلة احتواء فيروس كورونا، وأنّ هناك انتشاراً الآن»، كاشفاً أنّ ثمّة أربع حالات مجهولة المصدر، مجدداً القول: «الخوف مبرر إنّما الهلع الهستيري غير مقبول، فالمعنويات من الضروري أن تبقى عالية»."
"1586524149-1230","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","4","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=4","اخبار العراق 
                                        
                                        واشنطن تجرب لقاحات على البشر لمواجهة كورونا   
                                        بيروت / جبار عودة الخطاط / عواصم / وكالات
تزامنا مع تصريح منظمة الصحة العالمية، بأن عدد المصابين بفيروس كورونا في العالم وصل إلى 100 ألف، بدأ العمل على تطوير لقاحات، لكنها أشارت الى عدم توقع أن يختفي الفيروس","http://alsabaah.iq/23169/%D9%88%D8%A7%D8%B4%D9%86%D8%B7%D9%86-%D8%AA%D8%AC%D8%B1%D8%A8-%D9%84%D9%82%D8%A7%D8%AD%D8%A7%D8%AA-%D8%B9%D9%84%D9%89-%D8%A7%D9%84%D8%A8%D8%B4%D8%B1-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7",""
"1586523974-702","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=10","اخبار العراق 
                                        
                                        «تدابير جديدة» لمواجهة فيروس «كورونا»
                                        بغداد / الصباح

في ظل الاستنفار الوقائي والاجراءات المتبعة من قبل العراق لتحجيم فيروس كورونا","http://alsabaah.iq/22452/%D8%AA%D8%AF%D8%A7%D8%A8%D9%8A%D8%B1-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","وأضاف أن “ملاكات الوزارة مستنفرة في جميع المحافظات وتمّ توفير الأجهزة المطلوبة من أجل منع المرض من الانتشار وتوعية المواطنين”."
"1586523974-714","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","10","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=10","اخبار العراق 
                                        
                                        «تدابير جديدة» لمواجهة فيروس «كورونا»
                                        بغداد / الصباح

في ظل الاستنفار الوقائي والاجراءات المتبعة من قبل العراق لتحجيم فيروس كورونا","http://alsabaah.iq/22452/%D8%AA%D8%AF%D8%A7%D8%A8%D9%8A%D8%B1-%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D9%84%D9%85%D9%88%D8%A7%D8%AC%D9%87%D8%A9-%D9%81%D9%8A%D8%B1%D9%88%D8%B3-%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7","الى البصرة، حيث عقدت خلية الأزمة في المحافظة اجتماعا في ديوان المحافظة، وأعلنت اتخاذها عدة إجراءات وقرارات لمواجهة فيروس كورونا، بينما أكدت خلو المحافظة من الإصابات بهذا الفيروس."
"1586524069-961","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82","7","http://alsabaah.iq/%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D8%B1%D8%A7%D9%82?page=7","اخبار العراق 
                                        
                                        الصناعة تجهّز عقودا لمنتجات كهربائية بكلفة 10 مليارات دينار
                                        الناصرية / حازم محمد حبيب

تخططُ شركةُ اور احد تشكيلات وزارةِ الصناعة لإنشاء معملين لإنتاج القابلو المتوسط وسباكة الالمنيوم، بينما تنفذ عقود تجهيز بكلفة 10 مليارات دينار مع وزارتي النفط والكهرباء.","http://alsabaah.iq/22880/%D8%A7%D9%84%D8%B5%D9%86%D8%A7%D8%B9%D8%A9-%D8%AA%D8%AC%D9%87-%D8%B2-%D8%B9%D9%82%D9%88%D8%AF%D8%A7-%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D9%83%D9%87%D8%B1%D8%A8%D8%A7%D8%A6%D9%8A%D8%A9-%D8%A8%D9%83%D9%84%D9%81%D8%A9-10-%D9%85%D9%84%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D8%AF%D9%8A%D9%86%D8%A7%D8%B1","وقال مدير الشركة حيدر سهر في تصريح خص به “الصباح”: ان الشركة اكملت تجهيز 220 كليومترا من الاسلاك الهوائية المعلقة بمختلف القياسات والاحجام ضمن العقد المبرم مع الشركة العامة لتوزيع كهرباء الوسط بكلفة مليارين و200 مليون دينار ضمن المدة المحددة في"
